"DISTRITO","UNIDADE","AREA","TRIMESTRE","TIPO","VALOR"
"Continente","CS COLONINHA","70","2014 Q3","GESTANTES_7_CONS",2
"Continente","CS COLONINHA","71","2014 Q3","GESTANTES_7_CONS",2
"Continente","CS COLONINHA","72","2014 Q3","GESTANTES_7_CONS",5
"Sul","CS FAZENDA DO RIO TAVARES","780","2014 Q3","GESTANTES_7_CONS",9
"Sul","CS FAZENDA DO RIO TAVARES","781","2014 Q3","GESTANTES_7_CONS",8
"Continente","CS ESTREITO","80","2014 Q3","GESTANTES_7_CONS",1
"Continente","CS ESTREITO","81","2014 Q3","GESTANTES_7_CONS",2
"Continente","CS ESTREITO","82","2014 Q3","GESTANTES_7_CONS",2
"Continente","CS ESTREITO","83","2014 Q3","GESTANTES_7_CONS",2
"Centro","CS TRINDADE","850","2014 Q3","GESTANTES_7_CONS",2
"Centro","CS TRINDADE","851","2014 Q3","GESTANTES_7_CONS",7
"Centro","CS TRINDADE","852","2014 Q3","GESTANTES_7_CONS",2
"Centro","CS TRINDADE","853","2014 Q3","GESTANTES_7_CONS",1
"Centro","CS TRINDADE","854","2014 Q3","GESTANTES_7_CONS",6
"Continente","CS VILA APARECIDA","90","2014 Q3","GESTANTES_7_CONS",6
"Continente","CS VILA APARECIDA","91","2014 Q3","GESTANTES_7_CONS",2
"Centro","CS CENTRO","950","2014 Q3","GESTANTES_7_CONS",4
"Centro","CS CENTRO","951","2014 Q3","GESTANTES_7_CONS",0
"Centro","CS CENTRO","952","2014 Q3","GESTANTES_7_CONS",4
"Norte","CS SANTINHO","980","2014 Q3","GESTANTES_7_CONS",8
"Norte","CS SANTINHO","981","2014 Q3","GESTANTES_7_CONS",4
"Continente","CS JARDIM ATLÂNTICO","10","2014 Q4","GESTANTES_7_CONS",4
"Continente","CS NOVO CONTINENTE","100","2014 Q4","GESTANTES_7_CONS",4
"Continente","CS NOVO CONTINENTE","101","2014 Q4","GESTANTES_7_CONS",0
"Continente","CS NOVO CONTINENTE","102","2014 Q4","GESTANTES_7_CONS",5
"Continente","CS NOVO CONTINENTE","103","2014 Q4","GESTANTES_7_CONS",2
"Centro","CS MONTE SERRAT","120","2014 Q4","GESTANTES_7_CONS",2
"Centro","CS MONTE SERRAT","121","2014 Q4","GESTANTES_7_CONS",4
"Centro","CS MONTE SERRAT","122","2014 Q4","GESTANTES_7_CONS",5
"Centro","CS PRAINHA","130","2014 Q4","GESTANTES_7_CONS",8
"Centro","CS PRAINHA","131","2014 Q4","GESTANTES_7_CONS",1
"Centro","CS PRAINHA","132","2014 Q4","GESTANTES_7_CONS",7
"Centro","CS PANTANAL","160","2014 Q4","GESTANTES_7_CONS",4
"Centro","CS PANTANAL","161","2014 Q4","GESTANTES_7_CONS",3
"Centro","CS CÓRREGO GRANDE","170","2014 Q4","GESTANTES_7_CONS",1
"Centro","CS CÓRREGO GRANDE","171","2014 Q4","GESTANTES_7_CONS",2
"Centro","CS ITACORUBI","190","2014 Q4","GESTANTES_7_CONS",6
"Centro","CS ITACORUBI","191","2014 Q4","GESTANTES_7_CONS",3
"Centro","CS ITACORUBI","192","2014 Q4","GESTANTES_7_CONS",6
"Centro","CS ITACORUBI","193","2014 Q4","GESTANTES_7_CONS",2
"Continente","CS BALNEÁRIO","20","2014 Q4","GESTANTES_7_CONS",0
"Sul","CS CAIEIRA BARRA DO SUL","200","2014 Q4","GESTANTES_7_CONS",3
"Continente","CS BALNEÁRIO","21","2014 Q4","GESTANTES_7_CONS",1
"Sul","CS ALTO RIBEIRÃO","210","2014 Q4","GESTANTES_7_CONS",7
"Sul","CS RIBEIRÃO DA ILHA","220","2014 Q4","GESTANTES_7_CONS",4
"Sul","CS PANTANO DO SUL","230","2014 Q4","GESTANTES_7_CONS",3
"Sul","CS ARMAÇÃO","240","2014 Q4","GESTANTES_7_CONS",6
"Sul","CS ARMAÇÃO","241","2014 Q4","GESTANTES_7_CONS",7
"Sul","CS MORRO DAS PEDRAS","250","2014 Q4","GESTANTES_7_CONS",6
"Sul","CS MORRO DAS PEDRAS","251","2014 Q4","GESTANTES_7_CONS",4
"Sul","CS TAPERA","260","2014 Q4","GESTANTES_7_CONS",5
"Sul","CS TAPERA","261","2014 Q4","GESTANTES_7_CONS",6
"Sul","CS TAPERA","262","2014 Q4","GESTANTES_7_CONS",8
"Sul","CS TAPERA","263","2014 Q4","GESTANTES_7_CONS",10
"Sul","CS CARIANOS","270","2014 Q4","GESTANTES_7_CONS",4
"Sul","CS CARIANOS","271","2014 Q4","GESTANTES_7_CONS",2
"Sul","CS CARIANOS","272","2014 Q4","GESTANTES_7_CONS",1
"Sul","CS CAMPECHE","280","2014 Q4","GESTANTES_7_CONS",6
"Sul","CS CAMPECHE","281","2014 Q4","GESTANTES_7_CONS",2
"Sul","CS RIO TAVARES","290","2014 Q4","GESTANTES_7_CONS",8
"Sul","CS RIO TAVARES","291","2014 Q4","GESTANTES_7_CONS",7
"Sul","CS RIO TAVARES","292","2014 Q4","GESTANTES_7_CONS",1
"Sul","CS RIO TAVARES","293","2014 Q4","GESTANTES_7_CONS",1
"Continente","CS SAPE","30","2014 Q4","GESTANTES_7_CONS",6
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2014 Q4","GESTANTES_7_CONS",9
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2014 Q4","GESTANTES_7_CONS",10
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2014 Q4","GESTANTES_7_CONS",8
"Continente","CS SAPE","31","2014 Q4","GESTANTES_7_CONS",7
"Centro","CS SACO DOS LIMÕES","310","2014 Q4","GESTANTES_7_CONS",4
"Centro","CS SACO DOS LIMÕES","311","2014 Q4","GESTANTES_7_CONS",6
"Centro","CS SACO DOS LIMÕES","312","2014 Q4","GESTANTES_7_CONS",6
"Centro","CS SACO DOS LIMÕES","313","2014 Q4","GESTANTES_7_CONS",1
"Centro","CS SACO DOS LIMÕES","314","2014 Q4","GESTANTES_7_CONS",2
"Centro","CS JOÃO PAULO","320","2014 Q4","GESTANTES_7_CONS",4
"Centro","CS JOÃO PAULO","321","2014 Q4","GESTANTES_7_CONS",1
"Norte","CS SACO GRANDE","330","2014 Q4","GESTANTES_7_CONS",8
"Norte","CS SACO GRANDE","331","2014 Q4","GESTANTES_7_CONS",11
"Norte","CS SACO GRANDE","332","2014 Q4","GESTANTES_7_CONS",4
"Norte","CS SACO GRANDE","333","2014 Q4","GESTANTES_7_CONS",1
"Norte","CS SACO GRANDE","334","2014 Q4","GESTANTES_7_CONS",2
"Norte","CS SACO GRANDE","335","2014 Q4","GESTANTES_7_CONS",10
"Norte","CS VARGEM PEQUENA","340","2014 Q4","GESTANTES_7_CONS",2
"Norte","CS RATONES","350","2014 Q4","GESTANTES_7_CONS",3
"Norte","CS RATONES","351","2014 Q4","GESTANTES_7_CONS",0
"Norte","CS SANTO ANTONIO LISBOA","360","2014 Q4","GESTANTES_7_CONS",2
"Norte","CS SANTO ANTONIO LISBOA","361","2014 Q4","GESTANTES_7_CONS",10
"Norte","CS PONTA DAS CANAS","370","2014 Q4","GESTANTES_7_CONS",6
"Norte","CS PONTA DAS CANAS","371","2014 Q4","GESTANTES_7_CONS",3
"Norte","CS CANASVIEIRAS","380","2014 Q4","GESTANTES_7_CONS",10
"Norte","CS CANASVIEIRAS","381","2014 Q4","GESTANTES_7_CONS",9
"Norte","CS CANASVIEIRAS","382","2014 Q4","GESTANTES_7_CONS",10
"Norte","CS CANASVIEIRAS","383","2014 Q4","GESTANTES_7_CONS",9
"Norte","CS CANASVIEIRAS","384","2014 Q4","GESTANTES_7_CONS",11
"Norte","CS JURERE","390","2014 Q4","GESTANTES_7_CONS",2
"Continente","CS MONTE CRISTO","40","2014 Q4","GESTANTES_7_CONS",3
"Norte","CS CACHOEIRA BOM JESUS","400","2014 Q4","GESTANTES_7_CONS",11
"Norte","CS CACHOEIRA BOM JESUS","401","2014 Q4","GESTANTES_7_CONS",7
"Continente","CS MONTE CRISTO","41","2014 Q4","GESTANTES_7_CONS",8
"Norte","CS VARGEM GRANDE","410","2014 Q4","GESTANTES_7_CONS",2
"Continente","CS MONTE CRISTO","42","2014 Q4","GESTANTES_7_CONS",3
"Norte","CS RIO VERMELHO","420","2014 Q4","GESTANTES_7_CONS",8
"Norte","CS RIO VERMELHO","421","2014 Q4","GESTANTES_7_CONS",6
"Norte","CS RIO VERMELHO","422","2014 Q4","GESTANTES_7_CONS",6
"Norte","CS RIO VERMELHO","423","2014 Q4","GESTANTES_7_CONS",8
"Norte","CS RIO VERMELHO","424","2014 Q4","GESTANTES_7_CONS",3
"Continente","CS MONTE CRISTO","43","2014 Q4","GESTANTES_7_CONS",9
"Norte","CS INGLESES","431","2014 Q4","GESTANTES_7_CONS",4
"Norte","CS INGLESES","432","2014 Q4","GESTANTES_7_CONS",8
"Norte","CS INGLESES","433","2014 Q4","GESTANTES_7_CONS",8
"Norte","CS INGLESES","434","2014 Q4","GESTANTES_7_CONS",5
"Norte","CS INGLESES","435","2014 Q4","GESTANTES_7_CONS",7
"Norte","CS INGLESES","436","2014 Q4","GESTANTES_7_CONS",11
"Norte","CS INGLESES","437","2014 Q4","GESTANTES_7_CONS",2
"Norte","CS INGLESES","438","2014 Q4","GESTANTES_7_CONS",2
"Continente","CS MONTE CRISTO","44","2014 Q4","GESTANTES_7_CONS",5
"Norte","CS BARRA DA LAGOA","440","2014 Q4","GESTANTES_7_CONS",3
"Norte","CS BARRA DA LAGOA","441","2014 Q4","GESTANTES_7_CONS",5
"Norte","CS BARRA DA LAGOA","442","2014 Q4","GESTANTES_7_CONS",2
"Continente","CS MONTE CRISTO","45","2014 Q4","GESTANTES_7_CONS",9
"Sul","CS CANTO DA LAGOA","450","2014 Q4","GESTANTES_7_CONS",0
"Continente","CS MONTE CRISTO","46","2014 Q4","GESTANTES_7_CONS",3
"Sul","CS LAGOA DA CONCEIÇÃO","470","2014 Q4","GESTANTES_7_CONS",4
"Sul","CS LAGOA DA CONCEIÇÃO","471","2014 Q4","GESTANTES_7_CONS",2
"Sul","CS LAGOA DA CONCEIÇÃO","472","2014 Q4","GESTANTES_7_CONS",5
"Continente","CS ABRAÃO","570","2014 Q4","GESTANTES_7_CONS",3
"Continente","CS ABRAÃO","571","2014 Q4","GESTANTES_7_CONS",3
"Continente","CS ABRAÃO","572","2014 Q4","GESTANTES_7_CONS",1
"Continente","CS CAPOEIRAS","60","2014 Q4","GESTANTES_7_CONS",1
"Continente","CS COQUEIROS","600","2014 Q4","GESTANTES_7_CONS",2
"Continente","CS COQUEIROS","601","2014 Q4","GESTANTES_7_CONS",5
"Continente","CS COQUEIROS","602","2014 Q4","GESTANTES_7_CONS",2
"Continente","CS CAPOEIRAS","61","2014 Q4","GESTANTES_7_CONS",2
"Continente","CS CAPOEIRAS","62","2014 Q4","GESTANTES_7_CONS",2
"Centro","CS AGRONÔMICA","690","2014 Q4","GESTANTES_7_CONS",2
"Centro","CS AGRONÔMICA","691","2014 Q4","GESTANTES_7_CONS",9
"Centro","CS AGRONÔMICA","692","2014 Q4","GESTANTES_7_CONS",4
"Centro","CS AGRONÔMICA","693","2014 Q4","GESTANTES_7_CONS",5
"Continente","CS COLONINHA","70","2014 Q4","GESTANTES_7_CONS",5
"Continente","CS COLONINHA","71","2014 Q4","GESTANTES_7_CONS",3
"Continente","CS COLONINHA","72","2014 Q4","GESTANTES_7_CONS",3
"Sul","CS FAZENDA DO RIO TAVARES","780","2014 Q4","GESTANTES_7_CONS",5
"Sul","CS FAZENDA DO RIO TAVARES","781","2014 Q4","GESTANTES_7_CONS",7
"Continente","CS ESTREITO","80","2014 Q4","GESTANTES_7_CONS",1
"Continente","CS ESTREITO","81","2014 Q4","GESTANTES_7_CONS",3
"Continente","CS ESTREITO","82","2014 Q4","GESTANTES_7_CONS",1
"Continente","CS ESTREITO","83","2014 Q4","GESTANTES_7_CONS",1
"Centro","CS TRINDADE","850","2014 Q4","GESTANTES_7_CONS",3
"Centro","CS TRINDADE","851","2014 Q4","GESTANTES_7_CONS",4
"Centro","CS TRINDADE","852","2014 Q4","GESTANTES_7_CONS",1
"Centro","CS TRINDADE","853","2014 Q4","GESTANTES_7_CONS",4
"Centro","CS TRINDADE","854","2014 Q4","GESTANTES_7_CONS",3
"Continente","CS VILA APARECIDA","90","2014 Q4","GESTANTES_7_CONS",6
"Continente","CS VILA APARECIDA","91","2014 Q4","GESTANTES_7_CONS",4
"Centro","CS CENTRO","950","2014 Q4","GESTANTES_7_CONS",3
"Centro","CS CENTRO","951","2014 Q4","GESTANTES_7_CONS",1
"Centro","CS CENTRO","952","2014 Q4","GESTANTES_7_CONS",3
"Norte","CS SANTINHO","980","2014 Q4","GESTANTES_7_CONS",9
"Norte","CS SANTINHO","981","2014 Q4","GESTANTES_7_CONS",9
"Continente","CS JARDIM ATLÂNTICO","10","2015 Q1","GESTANTES_7_CONS",3
"Continente","CS NOVO CONTINENTE","100","2015 Q1","GESTANTES_7_CONS",3
"Continente","CS NOVO CONTINENTE","101","2015 Q1","GESTANTES_7_CONS",1
"Continente","CS NOVO CONTINENTE","102","2015 Q1","GESTANTES_7_CONS",7
"Continente","CS NOVO CONTINENTE","103","2015 Q1","GESTANTES_7_CONS",6
"Continente","CS JARDIM ATLÂNTICO","11","2015 Q1","GESTANTES_7_CONS",1
"Centro","CS MONTE SERRAT","120","2015 Q1","GESTANTES_7_CONS",6
"Centro","CS MONTE SERRAT","121","2015 Q1","GESTANTES_7_CONS",1
"Centro","CS MONTE SERRAT","122","2015 Q1","GESTANTES_7_CONS",2
"Centro","CS PRAINHA","130","2015 Q1","GESTANTES_7_CONS",5
"Centro","CS PRAINHA","131","2015 Q1","GESTANTES_7_CONS",4
"Centro","CS PRAINHA","132","2015 Q1","GESTANTES_7_CONS",6
"Centro","CS PANTANAL","160","2015 Q1","GESTANTES_7_CONS",1
"Centro","CS PANTANAL","161","2015 Q1","GESTANTES_7_CONS",5
"Centro","CS CÓRREGO GRANDE","171","2015 Q1","GESTANTES_7_CONS",2
"Centro","CS CÓRREGO GRANDE","172","2015 Q1","GESTANTES_7_CONS",5
"Centro","CS ITACORUBI","190","2015 Q1","GESTANTES_7_CONS",3
"Centro","CS ITACORUBI","191","2015 Q1","GESTANTES_7_CONS",1
"Centro","CS ITACORUBI","192","2015 Q1","GESTANTES_7_CONS",5
"Centro","CS ITACORUBI","193","2015 Q1","GESTANTES_7_CONS",0
"Continente","CS BALNEÁRIO","20","2015 Q1","GESTANTES_7_CONS",5
"Sul","CS CAIEIRA BARRA DO SUL","200","2015 Q1","GESTANTES_7_CONS",2
"Continente","CS BALNEÁRIO","21","2015 Q1","GESTANTES_7_CONS",3
"Sul","CS ALTO RIBEIRÃO","210","2015 Q1","GESTANTES_7_CONS",10
"Sul","CS RIBEIRÃO DA ILHA","220","2015 Q1","GESTANTES_7_CONS",4
"Sul","CS PANTANO DO SUL","230","2015 Q1","GESTANTES_7_CONS",2
"Sul","CS ARMAÇÃO","240","2015 Q1","GESTANTES_7_CONS",10
"Sul","CS ARMAÇÃO","241","2015 Q1","GESTANTES_7_CONS",6
"Sul","CS ARMAÇÃO","242","2015 Q1","GESTANTES_7_CONS",1
"Sul","CS MORRO DAS PEDRAS","250","2015 Q1","GESTANTES_7_CONS",5
"Sul","CS MORRO DAS PEDRAS","251","2015 Q1","GESTANTES_7_CONS",8
"Sul","CS TAPERA","260","2015 Q1","GESTANTES_7_CONS",4
"Sul","CS TAPERA","261","2015 Q1","GESTANTES_7_CONS",7
"Sul","CS TAPERA","262","2015 Q1","GESTANTES_7_CONS",5
"Sul","CS TAPERA","263","2015 Q1","GESTANTES_7_CONS",11
"Sul","CS CARIANOS","270","2015 Q1","GESTANTES_7_CONS",8
"Sul","CS CARIANOS","271","2015 Q1","GESTANTES_7_CONS",9
"Sul","CS CARIANOS","272","2015 Q1","GESTANTES_7_CONS",1
"Sul","CS CAMPECHE","280","2015 Q1","GESTANTES_7_CONS",4
"Sul","CS CAMPECHE","281","2015 Q1","GESTANTES_7_CONS",4
"Sul","CS RIO TAVARES","290","2015 Q1","GESTANTES_7_CONS",7
"Sul","CS RIO TAVARES","291","2015 Q1","GESTANTES_7_CONS",3
"Sul","CS RIO TAVARES","292","2015 Q1","GESTANTES_7_CONS",2
"Sul","CS RIO TAVARES","293","2015 Q1","GESTANTES_7_CONS",1
"Continente","CS SAPE","30","2015 Q1","GESTANTES_7_CONS",6
"Sul","CS COSTEIRA DO PIRAJUBAÉ","300","2015 Q1","GESTANTES_7_CONS",12
"Sul","CS COSTEIRA DO PIRAJUBAÉ","301","2015 Q1","GESTANTES_7_CONS",10
"Sul","CS COSTEIRA DO PIRAJUBAÉ","302","2015 Q1","GESTANTES_7_CONS",10
"Continente","CS SAPE","31","2015 Q1","GESTANTES_7_CONS",6
"Centro","CS SACO DOS LIMÕES","310","2015 Q1","GESTANTES_7_CONS",7
"Centro","CS SACO DOS LIMÕES","311","2015 Q1","GESTANTES_7_CONS",5
"Centro","CS SACO DOS LIMÕES","312","2015 Q1","GESTANTES_7_CONS",7
"Centro","CS SACO DOS LIMÕES","313","2015 Q1","GESTANTES_7_CONS",0
"Centro","CS SACO DOS LIMÕES","314","2015 Q1","GESTANTES_7_CONS",1
"Centro","CS JOÃO PAULO","320","2015 Q1","GESTANTES_7_CONS",5
"Centro","CS JOÃO PAULO","321","2015 Q1","GESTANTES_7_CONS",1
"Norte","CS SACO GRANDE","330","2015 Q1","GESTANTES_7_CONS",4
"Norte","CS SACO GRANDE","331","2015 Q1","GESTANTES_7_CONS",6
"Norte","CS SACO GRANDE","332","2015 Q1","GESTANTES_7_CONS",6
"Norte","CS SACO GRANDE","333","2015 Q1","GESTANTES_7_CONS",5
"Norte","CS SACO GRANDE","334","2015 Q1","GESTANTES_7_CONS",8
"Norte","CS SACO GRANDE","335","2015 Q1","GESTANTES_7_CONS",7
"Norte","CS VARGEM PEQUENA","340","2015 Q1","GESTANTES_7_CONS",6
"Norte","CS RATONES","350","2015 Q1","GESTANTES_7_CONS",3
"Norte","CS RATONES","351","2015 Q1","GESTANTES_7_CONS",1
"Norte","CS SANTO ANTONIO LISBOA","360","2015 Q1","GESTANTES_7_CONS",2
"Norte","CS SANTO ANTONIO LISBOA","361","2015 Q1","GESTANTES_7_CONS",2
"Norte","CS PONTA DAS CANAS","370","2015 Q1","GESTANTES_7_CONS",5
"Norte","CS PONTA DAS CANAS","371","2015 Q1","GESTANTES_7_CONS",4
"Norte","CS CANASVIEIRAS","380","2015 Q1","GESTANTES_7_CONS",9
"Norte","CS CANASVIEIRAS","381","2015 Q1","GESTANTES_7_CONS",8
"Norte","CS CANASVIEIRAS","382","2015 Q1","GESTANTES_7_CONS",13
"Norte","CS CANASVIEIRAS","383","2015 Q1","GESTANTES_7_CONS",14
"Norte","CS CANASVIEIRAS","384","2015 Q1","GESTANTES_7_CONS",13
"Norte","CS JURERE","390","2015 Q1","GESTANTES_7_CONS",5
"Continente","CS MONTE CRISTO","40","2015 Q1","GESTANTES_7_CONS",8
"Norte","CS CACHOEIRA BOM JESUS","400","2015 Q1","GESTANTES_7_CONS",13
"Norte","CS CACHOEIRA BOM JESUS","401","2015 Q1","GESTANTES_7_CONS",14
"Continente","CS MONTE CRISTO","41","2015 Q1","GESTANTES_7_CONS",19
"Norte","CS VARGEM GRANDE","410","2015 Q1","GESTANTES_7_CONS",6
"Continente","CS MONTE CRISTO","42","2015 Q1","GESTANTES_7_CONS",0
"Norte","CS RIO VERMELHO","420","2015 Q1","GESTANTES_7_CONS",10
"Norte","CS RIO VERMELHO","421","2015 Q1","GESTANTES_7_CONS",5
"Norte","CS RIO VERMELHO","422","2015 Q1","GESTANTES_7_CONS",10
"Norte","CS RIO VERMELHO","423","2015 Q1","GESTANTES_7_CONS",8
"Norte","CS RIO VERMELHO","424","2015 Q1","GESTANTES_7_CONS",6
"Continente","CS MONTE CRISTO","43","2015 Q1","GESTANTES_7_CONS",3
"Norte","CS INGLESES","431","2015 Q1","GESTANTES_7_CONS",3
"Norte","CS INGLESES","432","2015 Q1","GESTANTES_7_CONS",10
"Norte","CS INGLESES","433","2015 Q1","GESTANTES_7_CONS",10
"Norte","CS INGLESES","434","2015 Q1","GESTANTES_7_CONS",3
"Norte","CS INGLESES","435","2015 Q1","GESTANTES_7_CONS",5
"Norte","CS INGLESES","436","2015 Q1","GESTANTES_7_CONS",22
"Norte","CS INGLESES","437","2015 Q1","GESTANTES_7_CONS",1
"Norte","CS INGLESES","438","2015 Q1","GESTANTES_7_CONS",1
"Continente","CS MONTE CRISTO","44","2015 Q1","GESTANTES_7_CONS",10
"Norte","CS BARRA DA LAGOA","440","2015 Q1","GESTANTES_7_CONS",3
"Norte","CS BARRA DA LAGOA","441","2015 Q1","GESTANTES_7_CONS",6
"Norte","CS BARRA DA LAGOA","442","2015 Q1","GESTANTES_7_CONS",2
"Continente","CS MONTE CRISTO","45","2015 Q1","GESTANTES_7_CONS",9
"Sul","CS CANTO DA LAGOA","450","2015 Q1","GESTANTES_7_CONS",4
"Continente","CS MONTE CRISTO","46","2015 Q1","GESTANTES_7_CONS",2
"Sul","CS COSTA DA LAGOA","460","2015 Q1","GESTANTES_7_CONS",4
"Sul","CS LAGOA DA CONCEIÇÃO","470","2015 Q1","GESTANTES_7_CONS",3
"Sul","CS LAGOA DA CONCEIÇÃO","471","2015 Q1","GESTANTES_7_CONS",2
"Sul","CS LAGOA DA CONCEIÇÃO","472","2015 Q1","GESTANTES_7_CONS",2
"Continente","CS ABRAÃO","570","2015 Q1","GESTANTES_7_CONS",7
"Continente","CS ABRAÃO","571","2015 Q1","GESTANTES_7_CONS",1
"Continente","CS ABRAÃO","572","2015 Q1","GESTANTES_7_CONS",2
"Continente","CS CAPOEIRAS","60","2015 Q1","GESTANTES_7_CONS",2
"Continente","CS COQUEIROS","600","2015 Q1","GESTANTES_7_CONS",4
"Continente","CS COQUEIROS","601","2015 Q1","GESTANTES_7_CONS",5
"Continente","CS COQUEIROS","602","2015 Q1","GESTANTES_7_CONS",4
"Continente","CS CAPOEIRAS","61","2015 Q1","GESTANTES_7_CONS",5
"Continente","CS CAPOEIRAS","62","2015 Q1","GESTANTES_7_CONS",2
"Centro","CS AGRONÔMICA","690","2015 Q1","GESTANTES_7_CONS",10
"Centro","CS AGRONÔMICA","691","2015 Q1","GESTANTES_7_CONS",11
"Centro","CS AGRONÔMICA","692","2015 Q1","GESTANTES_7_CONS",6
"Centro","CS AGRONÔMICA","693","2015 Q1","GESTANTES_7_CONS",5
"Continente","CS COLONINHA","70","2015 Q1","GESTANTES_7_CONS",2
"Continente","CS COLONINHA","71","2015 Q1","GESTANTES_7_CONS",4
"Continente","CS COLONINHA","72","2015 Q1","GESTANTES_7_CONS",3
"Sul","CS FAZENDA DO RIO TAVARES","780","2015 Q1","GESTANTES_7_CONS",7
"Sul","CS FAZENDA DO RIO TAVARES","781","2015 Q1","GESTANTES_7_CONS",7
"Continente","CS ESTREITO","80","2015 Q1","GESTANTES_7_CONS",1
"Continente","CS ESTREITO","81","2015 Q1","GESTANTES_7_CONS",1
"Continente","CS ESTREITO","82","2015 Q1","GESTANTES_7_CONS",1
"Continente","CS ESTREITO","83","2015 Q1","GESTANTES_7_CONS",1
"Centro","CS TRINDADE","850","2015 Q1","GESTANTES_7_CONS",2
"Centro","CS TRINDADE","851","2015 Q1","GESTANTES_7_CONS",11
"Centro","CS TRINDADE","852","2015 Q1","GESTANTES_7_CONS",1
"Centro","CS TRINDADE","853","2015 Q1","GESTANTES_7_CONS",2
"Centro","CS TRINDADE","854","2015 Q1","GESTANTES_7_CONS",6
"Continente","CS VILA APARECIDA","90","2015 Q1","GESTANTES_7_CONS",6
"Continente","CS VILA APARECIDA","91","2015 Q1","GESTANTES_7_CONS",2
"Centro","CS CENTRO","950","2015 Q1","GESTANTES_7_CONS",3
"Centro","CS CENTRO","951","2015 Q1","GESTANTES_7_CONS",2
"Centro","CS CENTRO","952","2015 Q1","GESTANTES_7_CONS",2
"Norte","CS SANTINHO","980","2015 Q1","GESTANTES_7_CONS",18
"Norte","CS SANTINHO","981","2015 Q1","GESTANTES_7_CONS",8
"Continente","CS NOVO CONTINENTE","100","2015 Q2","GESTANTES_7_CONS",3
"Continente","CS NOVO CONTINENTE","101","2015 Q2","GESTANTES_7_CONS",3
"Continente","CS NOVO CONTINENTE","102","2015 Q2","GESTANTES_7_CONS",6
"Continente","CS NOVO CONTINENTE","103","2015 Q2","GESTANTES_7_CONS",2
"Continente","CS JARDIM ATLÂNTICO","11","2015 Q2","GESTANTES_7_CONS",1
"Centro","CS MONTE SERRAT","120","2015 Q2","GESTANTES_7_CONS",6
"Centro","CS MONTE SERRAT","121","2015 Q2","GESTANTES_7_CONS",3
"Centro","CS MONTE SERRAT","122","2015 Q2","GESTANTES_7_CONS",3
"Centro","CS PRAINHA","130","2015 Q2","GESTANTES_7_CONS",4
"Centro","CS PRAINHA","131","2015 Q2","GESTANTES_7_CONS",4
"Centro","CS PRAINHA","132","2015 Q2","GESTANTES_7_CONS",3
"Centro","CS PANTANAL","160","2015 Q2","GESTANTES_7_CONS",5
"Centro","CS PANTANAL","161","2015 Q2","GESTANTES_7_CONS",3
"Centro","CS CÓRREGO GRANDE","170","2015 Q2","GESTANTES_7_CONS",3
"Centro","CS CÓRREGO GRANDE","171","2015 Q2","GESTANTES_7_CONS",2
"Centro","CS CÓRREGO GRANDE","172","2015 Q2","GESTANTES_7_CONS",1
"Centro","CS ITACORUBI","190","2015 Q2","GESTANTES_7_CONS",5
"Centro","CS ITACORUBI","191","2015 Q2","GESTANTES_7_CONS",3
"Centro","CS ITACORUBI","192","2015 Q2","GESTANTES_7_CONS",8
"Centro","CS ITACORUBI","193","2015 Q2","GESTANTES_7_CONS",3
"Continente","CS BALNEÁRIO","20","2015 Q2","GESTANTES_7_CONS",2
"Sul","CS CAIEIRA BARRA DO SUL","200","2015 Q2","GESTANTES_7_CONS",2
"Continente","CS BALNEÁRIO","21","2015 Q2","GESTANTES_7_CONS",1
"Sul","CS ALTO RIBEIRÃO","210","2015 Q2","GESTANTES_7_CONS",6
"Sul","CS RIBEIRÃO DA ILHA","220","2015 Q2","GESTANTES_7_CONS",5
"Sul","CS PANTANO DO SUL","230","2015 Q2","GESTANTES_7_CONS",3
"Sul","CS ARMAÇÃO","240","2015 Q2","GESTANTES_7_CONS",10
"Sul","CS ARMAÇÃO","241","2015 Q2","GESTANTES_7_CONS",3
"Sul","CS ARMAÇÃO","242","2015 Q2","GESTANTES_7_CONS",2
"Sul","CS MORRO DAS PEDRAS","250","2015 Q2","GESTANTES_7_CONS",2
"Sul","CS MORRO DAS PEDRAS","251","2015 Q2","GESTANTES_7_CONS",6
"Sul","CS TAPERA","260","2015 Q2","GESTANTES_7_CONS",7
"Sul","CS TAPERA","261","2015 Q2","GESTANTES_7_CONS",11
"Sul","CS TAPERA","262","2015 Q2","GESTANTES_7_CONS",7
"Sul","CS TAPERA","263","2015 Q2","GESTANTES_7_CONS",13
"Sul","CS CARIANOS","270","2015 Q2","GESTANTES_7_CONS",2
"Sul","CS CARIANOS","271","2015 Q2","GESTANTES_7_CONS",6
"Sul","CS CAMPECHE","280","2015 Q2","GESTANTES_7_CONS",5
"Sul","CS CAMPECHE","281","2015 Q2","GESTANTES_7_CONS",2
"Sul","CS RIO TAVARES","290","2015 Q2","GESTANTES_7_CONS",7
"Sul","CS RIO TAVARES","291","2015 Q2","GESTANTES_7_CONS",7
"Sul","CS RIO TAVARES","292","2015 Q2","GESTANTES_7_CONS",2
"Sul","CS RIO TAVARES","293","2015 Q2","GESTANTES_7_CONS",1
"Continente","CS SAPE","30","2015 Q2","GESTANTES_7_CONS",9
